"","web-scraper-order","web-scraper-start-url","handle","name","content","replies","retweets","favorites","unix_timestamp","published_date","url"
"2973","1555290497-18297","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","NEW STORY Pret a Manger: just one in 50 job applicants are British, says HR bosshttps://www.theguardian.com/politics/2017/mar/08/pret-a-manger-one-in-50-job-applicants-british-brexit?CMP=share_btn_tw<U+00A0>¡¦",9,"33","28",1.49e+12,2017-03-08 09:56:00,"/lisaocarroll/status/839535414507630593"
"2974","1555290497-18296","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BBC interviewee interrupted by two of his children live on air <U+2013> video https://www.theguardian.com/media/video/2017/mar/10/bbc-correspondent-interrupted-by-his-children-live-on-air-video?CMP=share_btn_tw<U+00A0>¡¦",2,"3","7",1.49e+12,2017-03-10 05:33:00,"/lisaocarroll/status/840193933384773632"
"2975","1555290497-18295","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Brit Pret a Manger worker:I make 250 coffees an hour. With 6 people at tills, it's stressful. Most Brits don't last  https://www.theguardian.com/business/2017/mar/11/eu-hospitality-workers-brexit-pret-a-manger-hotels-restaurants?CMP=Share_iOSApp_Other<U+00A0>¡¦",3,"2","8",1.49e+12,2017-03-11 00:07:00,"/lisaocarroll/status/840474247768219648"
"2976","1555290497-18294","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Cd Scotland leave the UK? Could Ireland be united post Brexit? It's been talked about and not just by Sinn Fein.http://www.irishtimes.com/news/ireland/irish-news/a-united-ireland-is-there-something-in-the-air-1.3007271<U+00A0>¡¦",NA,"5","3",1.49e+12,2017-03-13 07:41:00,"/lisaocarroll/status/841298270873911297"
"2977","1555290497-18293","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Davis on EU and UK citz: ""I would aim to get commission, the council, even if it's an exchange of letters so everyone wd know what rights r""",NA,"1","3",1.49e+12,2017-03-13 09:37:00,"/lisaocarroll/status/841327386037747713"
"2978","1555290497-18292","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Joanna Cherry, SNP, says one of her constituents says uncertainty is making her feel ""worse"" than she did in Lithuania under Soviet rule.",1,"2","2",1.49e+12,2017-03-13 10:20:00,"/lisaocarroll/status/841338166737031168"
"2979","1555290497-18291","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Nick Clegg: My Dutch mum has lived in UK for 50 years, paid tax, raised family.""beggars belief"" that she and others have Q mark over status",1,"3","12",1.49e+12,2017-03-13 10:32:00,"/lisaocarroll/status/841341126741233666"
"2980","1555290497-18290","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Hilary Benn supporting both amendments to Article 50 bill",NA,NA,"5",1.49e+12,2017-03-13 10:48:00,"/lisaocarroll/status/841345133798948864"
"2981","1555290497-18289","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Parliament told that European Council won't open talks until after French election on May 7. Barnier expected to give mandate then",NA,"5","2",1.49e+12,2017-03-13 11:02:00,"/lisaocarroll/status/841348769757200384"
"2982","1555290497-18288","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Caroline Lucas, Green, Brighton, ""We were not elected to be lemmings. """,1,"4","6",1.49e+12,2017-03-13 11:24:00,"/lisaocarroll/status/841354259111260163"
"2983","1555290497-18287","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","EU citizen amendment to Article 50 fails. 335 to 287",NA,"6","1",1.49e+12,2017-03-13 11:40:00,"/lisaocarroll/status/841358236385202180"
"2984","1555290497-18286","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","The3million chair Nicolas Hatton says he feels ""utter desperation"" to think EU citizens and Brits in EU are now going to be bargaining chips",NA,"11","7",1.49e+12,2017-03-13 12:18:00,"/lisaocarroll/status/841367776161853441"
"2985","1555290497-18285","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","A sight for sore eyes. The Beara penninsula in county Kerry is, like its neighbour Dingle, special https://www.theguardian.com/travel/2017/mar/14/beara-peninsula-ireland-road-trip?CMP=share_btn_tw<U+00A0>¡¦",2,"1","6",1.49e+12,2017-03-14 02:20:00,"/lisaocarroll/status/841579666074931201"
"2986","1555290497-18284","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Very good read Ms Pragmatic (Merkel) takes on Mr Unpredictable after Germany accused of benefitting from euro https://www.ft.com/content/8ead6030-04d2-11e7-aa5b-6bb07f5c8e12<U+00A0>¡¦",NA,"2","5",1.49e+12,2017-03-14 04:21:00,"/lisaocarroll/status/841610130416377857"
"2987","1555290497-18283","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Germany proposes law for fines of up to ¢æ50m on social media which fail to delete fake news or hate speech. Facebook, Twitter on notice.",4,"21","16",1.49e+12,2017-03-14 05:11:00,"/lisaocarroll/status/841622827476348928"
"2988","1555290497-18282","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","hi Mark, do you want to drop me a line lisa.ocarroll@theguardian.com. thanks",2,"2","29",1.49e+12,2017-03-14 06:08:00,"/lisaocarroll/status/841637197979766784"
"2989","1555290497-18281","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Bishop Eamon Casey - fascinating obituary in Daily Telegraph. Why did this young man ever get trapped in a mitre?http://www.telegraph.co.uk/obituaries/2017/03/13/rt-rev-eamon-casey-obituary/?WT.mc_id=tmg_share_tw<U+00A0>¡¦",1,"1","4",1.49e+12,2017-03-14 06:53:00,"/lisaocarroll/status/841648556016570369"
"2990","1555290497-18280","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Sinn Fein wants Irish border poll as Irish opposition promise white paper on unification. Who would have thought?http://www.bbc.co.uk/news/uk-northern-ireland-39266547<U+00A0>¡¦",3,"43","40",1.49e+12,2017-03-14 10:05:00,"/lisaocarroll/status/841696830991798272"
"2991","1555290497-18279","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","This is quite the innovation. But if you suffer ill mental health. Would you walk into M&S for help? https://www.theguardian.com/business/2017/mar/14/m-and-s-mental-health-ruby-wax--marks-and-spencer-frazzled-cafes?CMP=share_btn_tw<U+00A0>¡¦",NA,"2","2",1.49e+12,2017-03-14 10:39:00,"/lisaocarroll/status/841705478849720321"
"2992","1555290497-18278","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Davis doesn't know future of science funding beyond Horizon2020 - a big worry for academics. But he says: ""We are a science super-power""",1,"5","6",1.49e+12,2017-03-15 03:05:00,"/lisaocarroll/status/841953581204934657"
"2993","1555290497-18277","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Brexit department conducting ""57 separate studies on impact"" of Brexit on people and business in the UK",1,"9","1",1.49e+12,2017-03-15 03:23:00,"/lisaocarroll/status/841957980274860032"
"2994","1555290497-18276","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BREAKING: David Davis aiming to do something similar to 1949 Ireland Act. Irish will gt citizenship rights in Britain and British in Ireland",18,"142","69",1.49e+12,2017-03-15 03:35:00,"/lisaocarroll/status/841960986374479873"
"2995","1555290497-18275","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Davis exact words: the Common Travel Area will apply. What we will aim to do is pretty much identical to what the 1949 Act 1/2",1,"13","4",1.49e+12,2017-03-15 03:43:00,"/lisaocarroll/status/841962986587754496"
"2996","1555290497-18273","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Davis says Michel Barnier and European Commission has ""a strong emotional investment"" in seeing deal on Northern Ireland.",NA,"5","1",1.49e+12,2017-03-15 03:43:00,"/lisaocarroll/status/841963179462807552"
"2997","1555290497-18274","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","2/2 ""which gives effectively citizenship rights to the citizens of each country in the other country""",1,"9","1",1.49e+12,2017-03-15 03:43:00,"/lisaocarroll/status/841963041616982018"
"2998","1555290497-18272","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Davis on N Ireland:""I am confident that the 2 nations and the commission between them will be able to solve this, because we really want to""",NA,"4","1",1.49e+12,2017-03-15 03:44:00,"/lisaocarroll/status/841963346014441474"
"2999","1555290497-18271","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Legal expert who gave evidence to lords last year said law needed to preserve the rights of Irish in UK after Brexithttps://www.theguardian.com/politics/2016/oct/19/law-may-be-needed-preserve-rights-irish-uk-after-brexit?CMP=share_btn_tw<U+00A0>¡¦",1,"7","2",1.49e+12,2017-03-15 03:50:00,"/lisaocarroll/status/841964755476721665"
"3000","1555290497-18270","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Michael Gove now questioning David Davis. Joy of joys",3,"2","11",1.49e+12,2017-03-15 04:12:00,"/lisaocarroll/status/841970443133321216"
"3001","1555290497-18269","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Fascinating read. The Queen will be sad not to be here for it - the secret plan for the days after the Queen¡¯s death https://www.theguardian.com/uk-news/2017/mar/16/what-happens-when-queen-elizabeth-dies-london-bridge?CMP=Share_iOSApp_Other<U+00A0>¡¦",1,"5","4",1.49e+12,2017-03-16 02:33:00,"/lisaocarroll/status/842307757877411840"
"3002","1555290497-18268","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","On my way to St Patrick's International (Aka St Pancras) ! Oh you clever marketing people. Happy Paddy's Daypic.twitter.com/9KxvyWUfIR",1,"6","12",1.49e+12,2017-03-17 02:43:00,"/lisaocarroll/status/842672840914681856"
"3003","1555290497-18267","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Brilliant....https://twitter.com/NickCohen4/status/842699896520151040<U+00A0>¡¦",1,"8","19",1.49e+12,2017-03-17 04:34:00,"/lisaocarroll/status/842700751025659904"
"3004","1555290497-18266","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Osborne ¡°In 1993 he failed to get a place as Times trainee and settled instead for freelance at Tele's Peterborough¡±https://gu.com/p/33y6h/stw",NA,"8","5",1.49e+12,2017-03-17 04:38:00,"/lisaocarroll/status/842701688003792896"
"3005","1555290497-18265","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","The email to Evening Standard staff announcing Osborne to be editorpic.twitter.com/O0fZeNS6QP",9,"83","37",1.49e+12,2017-03-17 04:45:00,"/lisaocarroll/status/842703333731328000"
"3006","1555290497-18264","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","""Saying Osborne can edit the Standard in the morns shows contempt Lebedev has for newspaper if he thinks it can be done part time"" (insider)",NA,"2","6",1.49e+12,2017-03-17 05:49:00,"/lisaocarroll/status/842719476365869056"
"3007","1555290497-18263","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","This perhaps should be read along with this piece on the BBC website http://www.bbc.co.uk/news/entertainment-arts-39304899<U+00A0>¡¦https://twitter.com/BizPears/status/842718568131301376<U+00A0>¡¦",2,"6","4",1.49e+12,2017-03-17 06:34:00,"/lisaocarroll/status/842730834104897536"
"3008","1555290497-18262","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","That's Charles Wintour...My ex bosses at the Evening Standard Stewart Steven and Max Hastings also v much full time. Long long days.https://twitter.com/patrickwintour/status/842697347922608128<U+00A0>¡¦",3,"2","7",1.49e+12,2017-03-17 07:18:00,"/lisaocarroll/status/842741832681447425"
"3009","1555290497-18261","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Or politics.....should constituents or any taxpayer paying MPs full time salaries put up with that?https://twitter.com/toryboypierce/status/842700956324315136<U+00A0>¡¦",NA,"2","5",1.49e+12,2017-03-17 07:56:00,"/lisaocarroll/status/842751573545697281"
"3010","1555290497-18260","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Marina Hyde's wickedly brilliant and witty analysis of George Osborne's appointment to the Standard https://gu.com/p/65e8d/stw",1,"14","11",1.49e+12,2017-03-17 09:06:00,"/lisaocarroll/status/842769067392032770"
"3011","1555290497-18259","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BREAKING EU Brexit negotiator Michel Barnier to meet campaigners on citizens' rights https://www.theguardian.com/politics/2017/mar/17/eu-brexit-negotiator-to-meet-campaigners-on-citizens-rights?CMP=share_btn_tw<U+00A0>¡¦",1,"5","5",1.49e+12,2017-03-17 09:29:00,"/lisaocarroll/status/842774933935742978"
"3012","1555290497-18258","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","""This paper gets edited primarily in the morning"" says George Osborne, showing he hasn't got a clue about editing https://www.theguardian.com/politics/2017/mar/17/george-osborne-named-new-evening-standard-editor-newspaper<U+00A0>¡¦",7,"26","32",1.49e+12,2017-03-17 15:05:00,"/lisaocarroll/status/842859353199841281"
"3013","1555290497-18257","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2017-09-05&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Pungent stuff by @NickCohen4 Labour in an election? Think of a number of seats and halve that.  https://www.theguardian.com/commentisfree/2017/mar/19/jeremy-corbyn-labour-threat-party-election-support?CMP=Share_iOSApp_Other<U+00A0>¡¦",1,"4","7",1.49e+12,2017-03-19 02:38:00,"/lisaocarroll/status/843396234786299905"
